relative_path,class,tumor_type,sequence,split,group_id
Germ Cell Tumors/T2 - Bifocal germinoma pineal 007.jpg,Germ Cell Tumors,Germ Cell Tumors,,train,Germ Cell Tumors/T2 - Bifocal germinoma pineal 001.jpg
Germ Cell Tumors/T2 - Bifocal germinoma pineal 008.jpg,Germ Cell Tumors,Germ Cell Tumors,,train,Germ Cell Tumors/T2 - Bifocal germinoma pineal 001.jpg
"Germ Cell Tumors/T2 - Germinoma - suprasellar ventricle , pituitary fossa 001.jpg",Germ Cell Tumors,Germ Cell Tumors,,train,"Germ Cell Tumors/T2 - Germinoma - suprasellar ventricle , pituitary fossa 001.jpg"
"Germ Cell Tumors/T2 - Germinoma - suprasellar ventricle , pituitary fossa 002.jpg",Germ Cell Tumors,Germ Cell Tumors,,train,"Germ Cell Tumors/T2 - Germinoma - suprasellar ventricle , pituitary fossa 001.jpg"
"Germ Cell Tumors/T2 - Germinoma - suprasellar ventricle , pituitary fossa 003.jpg",Germ Cell Tumors,Germ Cell Tumors,,train,"Germ Cell Tumors/T2 - Germinoma - suprasellar ventricle , pituitary fossa 001.jpg"
Germ Cell Tumors/T2 - Periventricular CNS germinoma ventricle 001.jpg,Germ Cell Tumors,Germ Cell Tumors,,train,Germ Cell Tumors/T2 - Periventricular CNS germinoma ventricle 001.jpg
Germ Cell Tumors/T2 - Periventricular CNS germinoma ventricle 002.jpg,Germ Cell Tumors,Germ Cell Tumors,,train,Germ Cell Tumors/T2 - Periventricular CNS germinoma ventricle 001.jpg
Germ Cell Tumors/T2 - Periventricular CNS germinoma ventricle 003.jpg,Germ Cell Tumors,Germ Cell Tumors,,train,Germ Cell Tumors/T2 - Periventricular CNS germinoma ventricle 001.jpg
Germ Cell Tumors/T2 - Periventricular CNS germinoma ventricle 004.jpg,Germ Cell Tumors,Germ Cell Tumors,,train,Germ Cell Tumors/T2 - Periventricular CNS germinoma ventricle 001.jpg
Germ Cell Tumors/T2 - Periventricular CNS germinoma ventricle 005.jpg,Germ Cell Tumors,Germ Cell Tumors,,train,Germ Cell Tumors/T2 - Periventricular CNS germinoma ventricle 001.jpg
Germ Cell Tumors/T2 - Periventricular CNS germinoma ventricle 006.jpg,Germ Cell Tumors,Germ Cell Tumors,,train,Germ Cell Tumors/T2 - Periventricular CNS germinoma ventricle 001.jpg
Germ Cell Tumors/T2 - Periventricular CNS germinoma ventricle 007.jpg,Germ Cell Tumors,Germ Cell Tumors,,train,Germ Cell Tumors/T2 - Periventricular CNS germinoma ventricle 001.jpg
"Germ Cell Tumors/T2 - Pineal germinoma pineal , ventricle 001.jpg",Germ Cell Tumors,Germ Cell Tumors,,train,"Germ Cell Tumors/T2 - Pineal germinoma pineal , ventricle 001.jpg"
"Germ Cell Tumors/T2 - Pineal germinoma pineal , ventricle 002.jpg",Germ Cell Tumors,Germ Cell Tumors,,train,"Germ Cell Tumors/T2 - Pineal germinoma pineal , ventricle 001.jpg"
"Germ Cell Tumors/T2 - Pineal germinoma pineal , ventricle 003.jpg",Germ Cell Tumors,Germ Cell Tumors,,train,"Germ Cell Tumors/T2 - Pineal germinoma pineal , ventricle 001.jpg"
"Germ Cell Tumors/T2 - Pineal germinoma pineal , ventricle 004.jpg",Germ Cell Tumors,Germ Cell Tumors,,train,"Germ Cell Tumors/T2 - Pineal germinoma pineal , ventricle 001.jpg"
"Germ Cell Tumors/T2 - Pineal germinoma pineal , ventricle 005.jpg",Germ Cell Tumors,Germ Cell Tumors,,train,"Germ Cell Tumors/T2 - Pineal germinoma pineal , ventricle 001.jpg"
"Germ Cell Tumors/T2 - Pineal germinoma with diffuse subependymal tumor spread pineal , frontal 001.jpg",Germ Cell Tumors,Germ Cell Tumors,,train,"Germ Cell Tumors/T2 - Pineal germinoma with diffuse subependymal tumor spread pineal , frontal 001.jpg"
"Gliomas/T1 - Cerebellar pilocytic astrocytoma ventricle , frontal 003.jpg",Gliomas,Gliomas,,train,"Gliomas/T1 - Cerebellar pilocytic astrocytoma ventricle , frontal 003.jpg"
"Gliomas/T1 - Glioblastoma NOS parietal , temporal 008.jpg",Gliomas,Gliomas,,train,"Gliomas/T1 - Glioblastoma NOS parietal , temporal 008.jpg"
"Gliomas/T1 - Glioblastoma NOS temporal , brainstem 013 (1).jpg",Gliomas,Gliomas,,train,"Gliomas/T1 - Glioblastoma NOS temporal , brainstem 013 (1).jpg"
"Gliomas/T1 - Glioblastoma NOS temporal , brainstem 013 (3).jpg",Gliomas,Gliomas,,train,"Gliomas/T1 - Glioblastoma NOS temporal , brainstem 013 (3).jpg"
"Gliomas/T1 - Glioblastoma NOS temporal , brainstem 013 (5).jpg",Gliomas,Gliomas,,train,"Gliomas/T1 - Glioblastoma NOS temporal , brainstem 013 (5).jpg"
"Gliomas/T1 - Glioblastoma NOS temporal , brainstem 013 (6).jpg",Gliomas,Gliomas,,train,"Gliomas/T1 - Glioblastoma NOS temporal , brainstem 013 (6).jpg"
"Gliomas/T1 - Pilocytic astrocytoma - third ventricle suprasellar , ventricle 004.jpg",Gliomas,Gliomas,,train,"Gliomas/T1 - Pilocytic astrocytoma - third ventricle suprasellar , ventricle 004.jpg"
Gliomas/T1C+ - Anaplastic astrocytoma (WHO grade III) of the septum pellucidum 005.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Anaplastic astrocytoma (WHO grade III) of the septum pellucidum 005.jpg
Gliomas/T1C+ - Anaplastic astrocytoma (pineal region) 006.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Anaplastic astrocytoma (pineal region) 006.jpg
Gliomas/T1C+ - Anaplastic astrocytoma - thalamic glioma posterior fossa 005.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Anaplastic astrocytoma - thalamic glioma posterior fossa 005.jpg
Gliomas/T1C+ - Anaplastic astrocytoma NOS temporal 002.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Anaplastic astrocytoma NOS temporal 002.jpg
"Gliomas/T1C+ - Anaplastic astrocytoma temporal , frontal 003.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Anaplastic astrocytoma temporal , frontal 003.jpg"
"Gliomas/T1C+ - Astrocytoma frontal , falx 056.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Astrocytoma frontal , falx 056.jpg"
"Gliomas/T1C+ - Astrocytoma, IDH-mutant - grade 3 frontal 006.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Astrocytoma, IDH-mutant - grade 3 frontal 006.jpg"
"Gliomas/T1C+ - Astrocytoma, IDH-mutant - grade 4 parietal , frontal 012.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Astrocytoma, IDH-mutant - grade 4 parietal , frontal 012.jpg"
"Gliomas/T1C+ - Cystic glioblastoma occipital , ventricle 005.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Cystic glioblastoma occipital , ventricle 005.jpg"
Gliomas/T1C+ - Diffuse astrocytoma IDH-1 mutant 003.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Diffuse astrocytoma IDH-1 mutant 003.jpg
"Gliomas/T1C+ - Diffuse astrocytoma IDH-mutant - gemistocytic frontal , ventricle 004.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Diffuse astrocytoma IDH-mutant - gemistocytic frontal , ventricle 004.jpg"
"Gliomas/T1C+ - Diffuse astrocytoma IDH-mutant frontal , temporal 008.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Diffuse astrocytoma IDH-mutant frontal , temporal 008.jpg"
"Gliomas/T1C+ - Diffuse astrocytoma NOS (corpus callosum) tentorial , frontal 004.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Diffuse astrocytoma NOS (corpus callosum) tentorial , frontal 004.jpg"
"Gliomas/T1C+ - Diffuse astrocytoma NOS (gemistocytic) parietal , parafalcine 004.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Diffuse astrocytoma NOS (gemistocytic) parietal , parafalcine 004.jpg"
Gliomas/T1C+ - Diffuse astrocytoma NOS (protoplasmic and gemistocytic components) frontal 003.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Diffuse astrocytoma NOS (protoplasmic and gemistocytic components) frontal 003.jpg
Gliomas/T1C+ - Diffuse astrocytoma NOS (protoplasmic) frontal 074.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Diffuse astrocytoma NOS (protoplasmic) frontal 074.jpg
"Gliomas/T1C+ - Diffuse astrocytoma NOS (protoplasmic) temporal , frontal 002.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Diffuse astrocytoma NOS (protoplasmic) temporal , frontal 002.jpg"
Gliomas/T1C+ - Diffuse astrocytoma NOS (protoplasmic) temporal 018.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Diffuse astrocytoma NOS (protoplasmic) temporal 018.jpg
"Gliomas/T1C+ - Diffuse astrocytoma NOS frontal , basal ganglia 009.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Diffuse astrocytoma NOS frontal , basal ganglia 009.jpg"
Gliomas/T1C+ - Diffuse astrocytoma NOS frontal 044.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Diffuse astrocytoma NOS frontal 044.jpg
Gliomas/T1C+ - Diffuse astrocytoma NOS parietal 012.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Diffuse astrocytoma NOS parietal 012.jpg
Gliomas/T1C+ - Diffuse astrocytoma NOS temporal 006.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Diffuse astrocytoma NOS temporal 006.jpg
"Gliomas/T1C+ - Diffuse astrocytoma frontal , temporal 020.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Diffuse astrocytoma frontal , temporal 020.jpg"
"Gliomas/T1C+ - Diffuse astrocytoma, NOS, grade 4 frontal , ventricle 006.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Diffuse astrocytoma, NOS, grade 4 frontal , ventricle 006.jpg"
Gliomas/T1C+ - Diffuse low grade astrocytoma frontal 003.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Diffuse low grade astrocytoma frontal 003.jpg
Gliomas/T1C+ - Ependymoma (posterior third ventricle) pineal 015.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Ependymoma (posterior third ventricle) pineal 015.jpg
Gliomas/T1C+ - Ependymoma - posterior fossa tentorial 020.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Ependymoma - posterior fossa tentorial 020.jpg
"Gliomas/T1C+ - Ependymoma intraventricular , ventricle 062.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Ependymoma intraventricular , ventricle 062.jpg"
"Gliomas/T1C+ - Ependymoma posterior fossa , ventricle 048.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Ependymoma posterior fossa , ventricle 048.jpg"
"Gliomas/T1C+ - Ependymoma ventricle , brainstem 093.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Ependymoma ventricle , brainstem 093.jpg"
Gliomas/T1C+ - Ependymoma ventricle 020.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Ependymoma ventricle 020.jpg
"Gliomas/T1C+ - Gemistocytic astrocytoma (anaplastic) frontal , ventricle 016.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Gemistocytic astrocytoma (anaplastic) frontal , ventricle 016.jpg"
Gliomas/T1C+ - Glioblastoma - early frontal 004.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Glioblastoma - early frontal 004.jpg
"Gliomas/T1C+ - Glioblastoma - recurrent frontal , parietal 005.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Glioblastoma - recurrent frontal , parietal 005.jpg"
Gliomas/T1C+ - Glioblastoma 004.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Glioblastoma 004.jpg
"Gliomas/T1C+ - Glioblastoma IDH wild-type frontal , ventricle 004.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Glioblastoma IDH wild-type frontal , ventricle 004.jpg"
"Gliomas/T1C+ - Glioblastoma NOS (extending into ventricle) ventricle , posterior fossa 011 (2).jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Glioblastoma NOS (extending into ventricle) ventricle , posterior fossa 011 (2).jpg"
"Gliomas/T1C+ - Glioblastoma NOS (extending into ventricle) ventricle , posterior fossa 011 (3).jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Glioblastoma NOS (extending into ventricle) ventricle , posterior fossa 011 (3).jpg"
"Gliomas/T1C+ - Glioblastoma NOS (extending into ventricle) ventricle , posterior fossa 011 (4).jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Glioblastoma NOS (extending into ventricle) ventricle , posterior fossa 011 (4).jpg"
"Gliomas/T1C+ - Glioblastoma NOS (extending into ventricle) ventricle , posterior fossa 011 (5).jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Glioblastoma NOS (extending into ventricle) ventricle , posterior fossa 011 (5).jpg"
"Gliomas/T1C+ - Glioblastoma NOS frontal , parietal 003.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Glioblastoma NOS frontal , parietal 003.jpg"
"Gliomas/T1C+ - Glioblastoma NOS frontal , ventricle 003.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Glioblastoma NOS frontal , ventricle 003.jpg"
Gliomas/T1C+ - Glioblastoma NOS frontal 007.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Glioblastoma NOS frontal 007.jpg
Gliomas/T1C+ - Glioblastoma NOS occipital 006.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Glioblastoma NOS occipital 006.jpg
"Gliomas/T1C+ - Glioblastoma NOS parietal , occipital 004.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Glioblastoma NOS parietal , occipital 004.jpg"
"Gliomas/T1C+ - Glioblastoma NOS parietal , ventricle 011.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Glioblastoma NOS parietal , ventricle 011.jpg"
Gliomas/T1C+ - Glioblastoma NOS parietal 002.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Glioblastoma NOS parietal 002.jpg
"Gliomas/T1C+ - Glioblastoma NOS temporal , brainstem 021 (1).jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Glioblastoma NOS temporal , brainstem 021 (1).jpg"
"Gliomas/T1C+ - Glioblastoma NOS temporal , brainstem 021 (2).jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Glioblastoma NOS temporal , brainstem 021 (2).jpg"
"Gliomas/T1C+ - Glioblastoma NOS temporal , brainstem 021 (4).jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Glioblastoma NOS temporal , brainstem 021 (4).jpg"
"Gliomas/T1C+ - Glioblastoma NOS temporal , brainstem 021 (5).jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Glioblastoma NOS temporal , brainstem 021 (5).jpg"
"Gliomas/T1C+ - Glioblastoma NOS temporal , brainstem 021 (7).jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Glioblastoma NOS temporal , brainstem 021 (7).jpg"
"Gliomas/T1C+ - Glioblastoma NOS temporal , frontal 004.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Glioblastoma NOS temporal , frontal 004.jpg"
"Gliomas/T1C+ - Glioblastoma NOS temporal , supratentorial 004.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Glioblastoma NOS temporal , supratentorial 004.jpg"
"Gliomas/T1C+ - Glioblastoma NOS temporal , ventricle 004.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Glioblastoma NOS temporal , ventricle 004.jpg"
Gliomas/T1C+ - Glioblastoma NOS ventricle 007.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Glioblastoma NOS ventricle 007.jpg
Gliomas/T1C+ - Glioblastoma basal ganglia 004.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Glioblastoma basal ganglia 004.jpg
"Gliomas/T1C+ - Glioblastoma frontal , parietal 004.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Glioblastoma frontal , parietal 004.jpg"
Gliomas/T1C+ - Glioblastoma pseudoprogression parietal 005.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Glioblastoma pseudoprogression parietal 005.jpg
"Gliomas/T1C+ - Glioblastoma temporal , frontal 010.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Glioblastoma temporal , frontal 010.jpg"
Gliomas/T1C+ - Glioblastoma temporal 012.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Glioblastoma temporal 012.jpg
"Gliomas/T1C+ - Glioblastoma with symptomatic postbiopsy hemorrhage parietal , temporal 020.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Glioblastoma with symptomatic postbiopsy hemorrhage parietal , temporal 020.jpg"
"Gliomas/T1C+ - Hemorrhagic glioblastoma occipital , tentorium cerebelli 013.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Hemorrhagic glioblastoma occipital , tentorium cerebelli 013.jpg"
"Gliomas/T1C+ - Intracranial ependymoma cerebellopontine angle , ventricle 004.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Intracranial ependymoma cerebellopontine angle , ventricle 004.jpg"
"Gliomas/T1C+ - Mixed subependymoma and ependymoma posterior fossa , ventricle 006.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Mixed subependymoma and ependymoma posterior fossa , ventricle 006.jpg"
"Gliomas/T1C+ - Multicentric glioblastoma frontal , parietal 009.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Multicentric glioblastoma frontal , parietal 009.jpg"
"Gliomas/T1C+ - Multicentric glioblastoma occipital , ventricle 007.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Multicentric glioblastoma occipital , ventricle 007.jpg"
"Gliomas/T1C+ - Multicentric glioblastoma parietal , ventricle 044.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Multicentric glioblastoma parietal , ventricle 044.jpg"
"Gliomas/T1C+ - Oligodendroglioma (IDH-mt, 1p19q codeleted) frontal , parietal 002.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Oligodendroglioma (IDH-mt, 1p19q codeleted) frontal , parietal 002.jpg"
"Gliomas/T1C+ - Oligodendroglioma (grade 3) frontal , ventricle 029.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Oligodendroglioma (grade 3) frontal , ventricle 029.jpg"
Gliomas/T1C+ - Oligodendroglioma (grade 3) frontal 011.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Oligodendroglioma (grade 3) frontal 011.jpg
Gliomas/T1C+ - Oligodendroglioma NOS (grade 3) - hemorrhagic frontal 004.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Oligodendroglioma NOS (grade 3) - hemorrhagic frontal 004.jpg
Gliomas/T1C+ - Oligodendroglioma NOS (grade 3) 002.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Oligodendroglioma NOS (grade 3) 002.jpg
Gliomas/T1C+ - Oligodendroglioma NOS (grade 3) frontal 008.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Oligodendroglioma NOS (grade 3) frontal 008.jpg
Gliomas/T1C+ - Oligodendroglioma NOS 008.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Oligodendroglioma NOS 008.jpg
Gliomas/T1C+ - Oligodendroglioma NOS parietal 011.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Oligodendroglioma NOS parietal 011.jpg
Gliomas/T1C+ - Oligodendroglioma falx 019.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Oligodendroglioma falx 019.jpg
Gliomas/T1C+ - Oligodendroglioma frontal 203.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Oligodendroglioma frontal 203.jpg
"Gliomas/T1C+ - Oligodendroglioma parietal , temporal 005.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Oligodendroglioma parietal , temporal 005.jpg"
"Gliomas/T1C+ - Pilocytic astrocytoma - craniocervical junction posterior fossa , ventricle 005.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Pilocytic astrocytoma - craniocervical junction posterior fossa , ventricle 005.jpg"
"Gliomas/T1C+ - Pilocytic astrocytoma - suprasellar suprasellar , ventricle 014.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Pilocytic astrocytoma - suprasellar suprasellar , ventricle 014.jpg"
Gliomas/T1C+ - Pilocytic astrocytoma 040.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Pilocytic astrocytoma 040.jpg
"Gliomas/T1C+ - Pilocytic astrocytoma and hypertrophic olivary degeneration posterior fossa , ventricle 007.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Pilocytic astrocytoma and hypertrophic olivary degeneration posterior fossa , ventricle 007.jpg"
"Gliomas/T1C+ - Pilocytic astrocytoma cerebellopontine angle , ventricle 011.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Pilocytic astrocytoma cerebellopontine angle , ventricle 011.jpg"
Gliomas/T1C+ - Pilocytic astrocytoma of the third ventricle 003.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Pilocytic astrocytoma of the third ventricle 003.jpg
"Gliomas/T1C+ - Pilocytic astrocytoma of the visual pathway suprasellar , ventricle 009.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Pilocytic astrocytoma of the visual pathway suprasellar , ventricle 009.jpg"
"Gliomas/T1C+ - Pilocytic astrocytoma parietal , ventricle 065.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Pilocytic astrocytoma parietal , ventricle 065.jpg"
"Gliomas/T1C+ - Pilocytic astrocytoma posterior fossa , frontal 009.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Pilocytic astrocytoma posterior fossa , frontal 009.jpg"
"Gliomas/T1C+ - Pilocytic astrocytoma posterior fossa , ventricle 090.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Pilocytic astrocytoma posterior fossa , ventricle 090.jpg"
"Gliomas/T1C+ - Pilocytic astrocytoma ventricle , brainstem 046.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Pilocytic astrocytoma ventricle , brainstem 046.jpg"
"Gliomas/T1C+ - Pilocytic astrocytoma ventricle , cerebellopontine angle 047.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Pilocytic astrocytoma ventricle , cerebellopontine angle 047.jpg"
"Gliomas/T1C+ - Pilocytic astrocytoma ventricle , supratentorial 027.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Pilocytic astrocytoma ventricle , supratentorial 027.jpg"
"Gliomas/T1C+ - Pilocytic astrocytoma ventricle , temporal 033.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Pilocytic astrocytoma ventricle , temporal 033.jpg"
Gliomas/T1C+ - Pilocytic astrocytoma ventricle 084.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Pilocytic astrocytoma ventricle 084.jpg
Gliomas/T1C+ - Posterior fossa ependymoma 003.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Posterior fossa ependymoma 003.jpg
Gliomas/T1C+ - Posterior fossa ependymoma brainstem 007 meta (2).jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Posterior fossa ependymoma brainstem 007 meta (2).jpg
Gliomas/T1C+ - Posterior fossa ependymoma brainstem 007 meta (3).jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Posterior fossa ependymoma brainstem 007 meta (3).jpg
Gliomas/T1C+ - Posterior fossa ependymoma brainstem 007 meta (4).jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Posterior fossa ependymoma brainstem 007 meta (4).jpg
Gliomas/T1C+ - Posterior fossa ependymoma brainstem 007 meta (5).jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Posterior fossa ependymoma brainstem 007 meta (5).jpg
Gliomas/T1C+ - Posterior fossa ependymoma brainstem 007 meta (6).jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Posterior fossa ependymoma brainstem 007 meta (6).jpg
Gliomas/T1C+ - Posterior fossa ependymoma brainstem 007 meta (8).jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Posterior fossa ependymoma brainstem 007 meta (8).jpg
Gliomas/T1C+ - Posterior fossa ependymoma brainstem 015.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Posterior fossa ependymoma brainstem 015.jpg
"Gliomas/T1C+ - Posterior fossa ependymoma intraventricular , ventricle 012.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Posterior fossa ependymoma intraventricular , ventricle 012.jpg"
Gliomas/T1C+ - Posterior fossa ependymoma supratentorial 069.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Posterior fossa ependymoma supratentorial 069.jpg
"Gliomas/T1C+ - Posterior fossa ependymoma ventricle , supratentorial 007.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Posterior fossa ependymoma ventricle , supratentorial 007.jpg"
Gliomas/T1C+ - Posterior fossa ependymoma ventricle 058.jpg,Gliomas,Gliomas,,train,Gliomas/T1C+ - Posterior fossa ependymoma ventricle 058.jpg
"Gliomas/T1C+ - Posterior fossa pilocytic astrocytoma posterior fossa , intraparenchymal 004.jpg",Gliomas,Gliomas,,train,"Gliomas/T1C+ - Posterior fossa pilocytic astrocytoma posterior fossa , intraparenchymal 004.jpg"
